num_prot	n	Mapping	et_retrain	et_unlearn	prot_dev_01	prot_dev_02	prot_dev_12	dev_npreds_01	dev_npreds_02	dev_npreds_12	dev_acc_01	dev_acc_02	dev_acc_12	dev_auc_01	dev_auc_02	dev_auc_12
3	1	0:original; 1:retrain; 2:unlearn	0.00026568969090779625	0.0005363146464029948	0.9473921901137862	0.9473921901137862	0.9323815922924604	0	0	0	0.0	0.0	0.0	-0.0004934007647712235	-0.0017269026766992823	-0.0012335019119280588
3	5	0:original; 1:retrain; 2:unlearn	0.00033804972966512047	0.0007983565330505372	0.8893243733567947	0.8893243733567947	0.8794010257934115	0	4	4	0.0	0.004506927169268815	0.004506927169268815	0.00037005057357841764	-0.0025903540150487014	-0.002960404588627119
3	20	0:original; 1:retrain; 2:unlearn	0.00024689435958862304	0.0011701583862304688	0.8710442483127179	0.8710442483127179	0.8527503505721103	0	4	4	0.0	0.004506927169268815	0.004506927169268815	-0.00024670038238561176	-0.0027137042062415073	-0.0024670038238558956
3	30	0:original; 1:retrain; 2:unlearn	0.0002640207608540853	0.0011534690856933594	0.8400832404795275	0.8400832404795275	0.8345031761204633	0	3	3	0.0	0.009316024721333194	0.009316024721333194	-0.00037005057357841764	-0.0016035524855063654	-0.0012335019119279478
3	50	0:original; 1:retrain; 2:unlearn	0.00026355187098185223	0.0011360327402750651	0.8583347344113164	0.8583347344113164	0.8528491515120286	0	2	2	0.0	0.0024902544477618527	0.0024902544477618527	0.0	-0.0006167509559640294	-0.0006167509559640294
3	100	0:original; 1:retrain; 2:unlearn	0.0002657294273376465	0.0011728644371032716	0.8575975590754049	0.8575975590754049	0.8385951186887828	0	4	4	0.0	0.004506927169268815	0.004506927169268815	0.00024670038238561176	-0.001973603059084672	-0.002220303441470284
