	solver_type	prot_per_class	num_unlearned_samples	iter	et_retrain	et_unlearn	prot_dev_01	prot_dev_02	prot_dev_12	n_retrain	tr_M0_nAcc	tr_M1_nAcc	tr_retain_corr_M1	tr_lost_preds_M1	tr_imp_corr_M1	tr_M2_nAcc	tr_retain_corr_M2	tr_lost_preds_M2	tr_imp_corr_M2	tr_M0_Bacc	tr_M1_Bacc	tr_M2_Bacc	tr_M0_AUC	tr_M1_AUC	tr_M2_AUC	n_test	te_M0_nAcc	te_M1_nAcc	te_retain_corr_M1	te_lost_preds_M1	te_imp_corr_M1	te_M2_nAcc	te_retain_corr_M2	te_lost_preds_M2	te_imp_corr_M2	te_M0_Bacc	te_M1_Bacc	te_M2_Bacc	te_M0_AUC	te_M1_AUC	te_M2_AUC
14	wgd	2	8142	2	0.0168023308118184	0.0014386256535847	0.01407	7.02922	7.02955	73651	45455.0	45466.0	45379	76	87	37947.0	24831	20624	13116	0.609	0.6091	0.5215	0.6405	0.6406	0.5345	20354	12520.0	12529.0	12504	16	25	10444.0	6832	5688	3612	0.6074	0.6078	0.5193	0.6381	0.6383	0.5345
15	wgd	2	16283	0	0.0152098457018534	0.0022259672482808	0.01172	7.02918	7.03043	66613	41101.0	41028.0	40695	406	333	34973.0	23837	17264	11136	0.6089	0.6085	0.5308	0.6397	0.6397	0.5457	20354	12520.0	12504.0	12406	114	98	10691.0	7268	5252	3423	0.6074	0.6073	0.5303	0.6381	0.6379	0.541
16	wgd	2	16283	1	0.0153557101885477	0.0018154581387837	0.01082	7.02919	7.03006	66670	41115.0	41114.0	40883	232	231	35745.0	25687	15428	10058	0.6085	0.6088	0.5389	0.6401	0.6401	0.5544	20354	12520.0	12523.0	12444	76	79	10921.0	7847	4673	3074	0.6074	0.6078	0.5391	0.6381	0.6382	0.5512
17	wgd	2	16283	2	0.0155479907989501	0.002067756652832	0.01333	7.02919	7.02883	66649	41105.0	41110.0	40811	294	299	35046.0	24224	16881	10822	0.6086	0.6089	0.5308	0.64	0.6398	0.5441	20354	12520.0	12522.0	12426	94	96	10657.0	7371	5149	3286	0.6074	0.6077	0.5284	0.6381	0.638	0.5406
0	wgd	3	9	0	0.0213272253672281	0.0010967969894409	0.00976	7.0312	7.03013	81403	50247.0	50251.0	50072	175	179	43277.0	30266	19981	13011	0.6092	0.609	0.5289	0.6404	0.6407	0.5461	20354	12524.0	12527.0	12477	47	50	10889.0	7553	4971	3336	0.6076	0.6075	0.5325	0.638	0.6384	0.5486
1	wgd	3	9	1	0.0203812479972839	0.0010816931724548	0.00966	7.03368	7.03334	81403	50250.0	50235.0	50077	173	158	43594.0	31198	19052	12396	0.6093	0.6091	0.5339	0.6404	0.6405	0.5322	20354	12524.0	12527.0	12482	42	45	10889.0	7797	4727	3092	0.6076	0.6078	0.5335	0.638	0.6381	0.5309
2	wgd	3	9	2	0.0202624837557474	0.0010324239730834	0.01103	7.03375	7.03422	81403	50249.0	50236.0	49930	319	306	43208.0	31484	18765	11724	0.6092	0.6094	0.5342	0.6404	0.6408	0.5521	20354	12524.0	12526.0	12448	76	78	10799.0	7876	4648	2923	0.6076	0.6079	0.534	0.638	0.6384	0.5509
3	wgd	3	82	0	0.0206835269927978	0.0014456590016682	0.01395	7.03013	7.03017	81330	50200.0	50155.0	49990	210	165	42262.0	28061	22139	14201	0.6092	0.6088	0.5227	0.6403	0.6405	0.5316	20354	12524.0	12530.0	12477	47	53	10499.0	6923	5601	3576	0.6076	0.6079	0.5184	0.638	0.6382	0.5284
4	wgd	3	82	1	0.0203885118166605	0.0017348090807596	0.00574	7.03001	7.02985	81330	50200.0	50174.0	50040	160	134	43799.0	32051	18149	11748	0.6092	0.6088	0.5422	0.6404	0.6403	0.5503	20354	12524.0	12527.0	12485	39	42	10936.0	7977	4547	2959	0.6076	0.6077	0.5411	0.638	0.6379	0.5487
5	wgd	3	82	2	0.0199072281519571	0.0023029764493306	0.01345	7.02996	7.02887	81330	50199.0	50232.0	50050	149	182	44361.0	32661	17538	11700	0.6092	0.6095	0.5462	0.6404	0.6405	0.561	20354	12524.0	12533.0	12485	39	48	11111.0	8167	4357	2944	0.6076	0.6079	0.5466	0.638	0.6382	0.5569
6	wgd	3	815	0	0.0291345119476318	0.0018483678499857	0.01357	7.0297	7.02986	80599	49785.0	49771.0	49440	345	331	44906.0	35698	14087	9208	0.6096	0.6099	0.5637	0.6405	0.6405	0.5973	20354	12524.0	12529.0	12429	95	100	11210.0	8910	3614	2300	0.6076	0.6083	0.5572	0.638	0.6381	0.5892
7	wgd	3	815	1	0.0245895981788635	0.0018958409627278	0.01336	7.02979	7.02883	80599	49739.0	49740.0	49593	146	147	40667.0	27009	22730	13658	0.6091	0.609	0.519	0.6402	0.641	0.5534	20354	12524.0	12530.0	12492	32	38	10309.0	6837	5687	3472	0.6076	0.6078	0.5199	0.638	0.6389	0.554
8	wgd	3	815	2	0.024528698126475	0.0018909335136413	0.01081	7.02972	7.02913	80599	49746.0	49727.0	49580	166	147	41363.0	27020	22726	14343	0.6092	0.6091	0.5225	0.6403	0.6402	0.5374	20354	12524.0	12524.0	12478	46	46	10353.0	6773	5751	3580	0.6076	0.6076	0.5177	0.638	0.638	0.5328
9	wgd	3	4071	0	0.0235815445582071	0.0020375172297159	0.01307	7.02974	7.02985	77430	47780.0	47773.0	47584	196	189	41415.0	30197	17583	11218	0.6089	0.6086	0.5453	0.64	0.6399	0.5836	20354	12524.0	12525.0	12475	49	50	10845.0	7947	4577	2898	0.6076	0.6075	0.5427	0.638	0.6379	0.5807
10	wgd	3	4071	1	0.0242710987726847	0.0021789987881978	0.00909	7.02972	7.0296	77428	47771.0	47743.0	47476	295	267	42123.0	32219	15552	9904	0.609	0.6091	0.557	0.6401	0.6402	0.5983	20354	12524.0	12519.0	12439	85	80	10996.0	8392	4132	2604	0.6076	0.6078	0.5531	0.638	0.6382	0.5946
11	wgd	3	4071	2	0.0224174777666727	0.0021305720011393	0.01441	7.02968	7.02819	77438	47840.0	47833.0	47652	188	181	42147.0	31772	16068	10375	0.6097	0.6095	0.5575	0.6409	0.6413	0.6046	20354	12524.0	12524.0	12468	56	56	10963.0	8272	4252	2691	0.6076	0.6075	0.5512	0.638	0.6385	0.5993
12	wgd	3	8142	0	0.0247913042704264	0.0023773948351542	0.00976	7.0297	7.02916	73693	45446.0	45447.0	45222	224	225	38656.0	27431	18015	11225	0.6086	0.6087	0.541	0.6396	0.6397	0.5937	20354	12524.0	12513.0	12454	70	59	10654.0	7594	4930	3060	0.6076	0.607	0.5393	0.638	0.6383	0.5926
13	wgd	3	8142	1	0.0230570832888285	0.0025042573610941	0.01323	7.0297	7.02904	73653	45452.0	45429.0	45223	229	206	39676.0	29215	16237	10461	0.6089	0.6087	0.5539	0.64	0.6399	0.5963	20354	12524.0	12531.0	12471	53	60	10894.0	8031	4493	2863	0.6076	0.6081	0.5497	0.638	0.6381	0.5932
14	wgd	3	8142	2	0.0233601291974385	0.0030489563941955	0.01465	7.02971	7.02806	73623	45439.0	45410.0	45222	217	188	40598.0	31824	13615	8774	0.6092	0.6086	0.5604	0.6407	0.641	0.606	20354	12524.0	12521.0	12457	67	64	11089.0	8707	3817	2382	0.6076	0.6073	0.5532	0.638	0.6384	0.5996
15	wgd	3	16283	0	0.02079838514328	0.0028951287269592	0.01389	7.02971	7.02814	66667	41103.0	41069.0	40891	212	178	37381.0	30025	11078	7356	0.6085	0.6081	0.5683	0.6388	0.6392	0.6044	20354	12524.0	12537.0	12474	50	63	11335.0	9107	3417	2228	0.6076	0.6083	0.5643	0.638	0.6385	0.601
16	wgd	3	16283	1	0.0208064397176106	0.0028567314147949	0.01187	7.02965	7.02814	66744	41221.0	41203.0	40991	230	212	36675.0	28459	12762	8216	0.6096	0.6092	0.5603	0.6419	0.6417	0.6032	20354	12524.0	12521.0	12443	81	78	11107.0	8589	3935	2518	0.6076	0.6073	0.5565	0.638	0.6379	0.5962
17	wgd	3	16283	2	0.0204009413719177	0.0028789520263671	0.01267	7.0297	7.03005	66597	41033.0	41033.0	40866	167	167	36759.0	28827	12206	7932	0.608	0.6079	0.5632	0.6389	0.6389	0.6081	20354	12524.0	12532.0	12476	48	56	11162.0	8804	3720	2358	0.6076	0.6078	0.559	0.638	0.6381	0.6048
0	sgd	1	9	0	0.6825577974319458	0.0007396936416625	0.00966	7.34268	7.34127	81403	47848.0	47905.0	47774	74	131	48186.0	44564	3284	3622	0.5583	0.5592	0.5669	0.6395	0.6395	0.628	20354	11991.0	12009.0	11977	14	32	12048.0	11176	815	872	0.5606	0.5617	0.5677	0.6369	0.637	0.6303
1	sgd	1	9	1	0.7167094230651856	0.0007482012112935	0.01151	7.3448	7.34677	81403	47846.0	47868.0	47815	31	53	49468.0	40939	6907	8529	0.5583	0.5586	0.5933	0.6394	0.6394	0.6327	20354	11991.0	11995.0	11982	9	13	12396.0	10276	1715	2120	0.5606	0.5609	0.5951	0.6369	0.6369	0.6329
2	sgd	1	9	2	0.7091193596522013	0.0012012521425882	0.01024	7.34492	7.343	81403	47845.0	47811.0	47784	61	27	44985.0	42697	5148	2288	0.5583	0.5578	0.5157	0.6395	0.6394	0.632	20354	11991.0	11993.0	11981	10	12	11225.0	10678	1313	547	0.5606	0.5607	0.5158	0.6369	0.6369	0.6328
3	sgd	1	82	0	0.7134072462717692	0.0007164120674133	0.01009	7.34266	7.34224	81330	47794.0	47778.0	47755	39	23	49973.0	39621	8173	10352	0.5582	0.5579	0.6032	0.6393	0.6392	0.6368	20354	11991.0	11989.0	11983	8	6	12466.0	9956	2035	2510	0.5606	0.5605	0.6012	0.6369	0.6368	0.6353
4	sgd	1	82	1	0.7067718267440796	0.0007364193598429	0.01245	7.34168	7.34412	81330	47810.0	47882.0	47729	81	153	48895.0	45632	2178	3263	0.5583	0.5594	0.577	0.6395	0.6396	0.6424	20354	11991.0	12010.0	11973	18	37	12233.0	11428	563	805	0.5606	0.5618	0.5778	0.6369	0.637	0.6416
5	sgd	1	82	2	0.7106105367342631	0.0007309397061665	0.00923	7.34177	7.3419	81330	47812.0	47809.0	47787	25	22	49193.0	44886	2926	4307	0.5583	0.5583	0.5824	0.6395	0.6395	0.6438	20354	11991.0	11997.0	11989	2	8	12314.0	11241	750	1073	0.5606	0.561	0.5835	0.6369	0.6369	0.6432
6	sgd	1	815	0	0.7012883345286052	0.0007957895596822	0.01224	7.34171	7.34248	80601	47346.0	47417.0	47273	73	144	49128.0	43151	4195	5977	0.5581	0.5592	0.5903	0.639	0.6391	0.6423	20354	11991.0	12014.0	11980	11	34	12417.0	10918	1073	1499	0.5606	0.5619	0.5914	0.6369	0.6369	0.6421
7	sgd	1	815	1	0.7220027248064677	0.0007136225700378	0.01482	7.34173	7.3409	80604	47378.0	47339.0	47284	94	55	49095.0	43709	3669	5386	0.5581	0.5574	0.5885	0.6393	0.6393	0.6429	20354	11991.0	11986.0	11973	18	13	12422.0	11052	939	1370	0.5606	0.5603	0.5906	0.6369	0.6368	0.6423
8	sgd	1	815	2	0.7041190942128499	0.0006838957468668	0.0148	7.34169	7.34218	80600	47384.0	47399.0	47327	57	72	48651.0	44932	2452	3719	0.5584	0.5587	0.5803	0.6397	0.6396	0.6425	20354	11991.0	11996.0	11977	14	19	12268.0	11353	638	915	0.5606	0.561	0.5802	0.6369	0.6368	0.6412
9	sgd	1	4071	0	0.6751521547635396	0.0019111275672912	0.0215	7.3416	7.34179	77437	45508.0	45652.0	45295	213	357	46831.0	42920	2588	3911	0.5581	0.5606	0.582	0.6396	0.6397	0.6432	20354	11991.0	12037.0	11940	51	97	12288.0	11291	700	997	0.5606	0.5635	0.5817	0.6369	0.637	0.6421
10	sgd	1	4071	1	0.6702373504638672	0.0010017871856689	0.01911	7.3416	7.33834	77450	45517.0	45659.0	45288	229	371	46853.0	42655	2862	4198	0.5585	0.5609	0.583	0.6391	0.6392	0.643	20354	11991.0	12030.0	11937	54	93	12312.0	11219	772	1093	0.5606	0.5631	0.5835	0.6369	0.637	0.6423
11	sgd	1	4071	2	0.6729373137156168	0.0009430050849914	0.02352	7.34162	7.33698	77434	45556.0	45644.0	45445	111	199	46812.0	43116	2440	3696	0.5585	0.56	0.5812	0.6395	0.6396	0.6433	20354	11991.0	12017.0	11966	25	51	12283.0	11321	670	962	0.5606	0.5622	0.5812	0.6369	0.637	0.6425
12	sgd	1	8142	0	0.6428577462832133	0.0010848601659138	0.02773	7.34164	7.33421	73642	43370.0	43431.0	43266	104	165	44330.0	41522	1848	2808	0.5588	0.5599	0.577	0.6396	0.6395	0.6434	20354	11991.0	12011.0	11968	23	43	12224.0	11460	531	764	0.5606	0.5619	0.577	0.6369	0.6367	0.6425
13	sgd	1	8142	1	0.6468389987945556	0.0016454776128133	0.02816	7.34162	7.33471	73687	43340.0	43449.0	43180	160	269	44283.0	41621	1719	2662	0.5582	0.5602	0.5759	0.64	0.6401	0.6442	20354	11991.0	12030.0	11958	33	72	12182.0	11486	505	696	0.5606	0.563	0.5746	0.6369	0.6369	0.6425
14	sgd	1	8142	2	0.6408881783485413	0.0011747996012369	0.03712	7.34164	7.33263	73674	43333.0	43446.0	43173	160	273	44249.0	41546	1787	2703	0.5584	0.5604	0.5758	0.6399	0.6399	0.6441	20354	11991.0	12017.0	11952	39	65	12200.0	11481	510	719	0.5606	0.5623	0.5756	0.6369	0.6369	0.6426
15	sgd	1	16283	0	0.584382685025533	0.0026956558227539	0.05738	7.3419	7.32241	66694	39203.0	39446.0	38715	488	731	39448.0	38734	469	714	0.5582	0.5633	0.5633	0.6416	0.6414	0.6451	20354	11991.0	12070.0	11847	144	223	12078.0	11858	133	220	0.5606	0.5659	0.5663	0.6369	0.6367	0.6425
16	sgd	1	16283	1	0.5763180096944173	0.0015881061553955	0.05441	7.34188	7.32388	66683	39189.0	39402.0	38810	379	592	39513.0	38639	550	874	0.5579	0.5622	0.5644	0.6399	0.6398	0.6433	20354	11991.0	12058.0	11874	117	184	12091.0	11829	162	262	0.5606	0.5651	0.5672	0.6369	0.6367	0.6425
17	sgd	1	16283	2	0.519525961081187	0.0015170852343241	0.05324	7.34189	7.3259	66670	39184.0	39481.0	38765	419	716	39473.0	38715	469	758	0.5585	0.5643	0.5643	0.64	0.6404	0.6435	20354	11991.0	12065.0	11863	128	202	12079.0	11855	136	224	0.5606	0.5655	0.5663	0.6369	0.637	0.6423
0	sgd	2	9	0	0.7116079409917195	0.0009870727856953	0.84258	7.33857	7.3364	81403	49001.0	49010.0	48937	64	73	47446.0	35165	13836	12281	0.5787	0.5788	0.5838	0.64	0.64	0.6156	20354	12237.0	12232.0	12215	22	17	11852.0	8765	3472	3087	0.5788	0.5785	0.5834	0.6379	0.6379	0.6152
1	sgd	2	9	1	0.7158236225446065	0.0010425527890523	0.59989	7.33723	7.33068	81403	49003.0	49035.0	48869	134	166	49159.0	43193	5810	5966	0.5787	0.5792	0.5902	0.64	0.64	0.6208	20354	12237.0	12233.0	12198	39	35	12234.0	10763	1474	1471	0.5788	0.5786	0.5878	0.6379	0.638	0.6188
2	sgd	2	9	2	0.7179327448209126	0.0009276668230692	0.83511	7.3383	7.33902	81403	49002.0	49324.0	47820	1182	1504	48104.0	45274	3728	2830	0.5787	0.5838	0.5643	0.64	0.6416	0.6336	20354	12237.0	12313.0	11955	282	358	12010.0	11288	949	722	0.5788	0.5835	0.5643	0.6379	0.6395	0.6317
3	sgd	2	82	0	0.7166333317756652	0.0010840376218159	0.32924	7.33561	7.34403	81330	48958.0	49287.0	47755	1203	1532	49656.0	45802	3156	3854	0.5787	0.5841	0.5935	0.6399	0.641	0.6377	20354	12237.0	12322.0	11946	291	376	12358.0	11439	798	919	0.5788	0.5843	0.5906	0.6379	0.6383	0.6369
4	sgd	2	82	1	0.7185640454292297	0.0010928153991699	0.36048	7.33541	7.32763	81330	48954.0	48925.0	48830	124	95	49664.0	45668	3286	3996	0.5786	0.5781	0.5945	0.64	0.6398	0.6399	20354	12237.0	12233.0	12213	24	20	12390.0	11417	820	973	0.5788	0.5784	0.593	0.6379	0.6378	0.64
5	sgd	2	82	2	0.7181759516398112	0.0011018911997477	0.01519	7.33557	7.332	81330	48953.0	48988.0	48923	30	65	49723.0	46253	2700	3470	0.5787	0.5792	0.5932	0.64	0.6401	0.6416	20354	12237.0	12241.0	12228	9	13	12442.0	11545	692	897	0.5788	0.579	0.5939	0.6379	0.638	0.6408
6	sgd	2	815	0	0.7153059562047323	0.0011443813641866	0.83475	7.33524	7.33534	80603	48514.0	48576.0	48383	131	193	49201.0	46195	2319	3006	0.5788	0.5797	0.5925	0.6401	0.6403	0.6446	20354	12237.0	12239.0	12200	37	39	12396.0	11641	596	755	0.5788	0.579	0.5917	0.6379	0.6381	0.6445
7	sgd	2	815	1	0.7137004017829895	0.0016971190770467	0.83529	7.33531	7.34407	80602	48502.0	48822.0	47334	1168	1488	49335.0	45453	3049	3882	0.5785	0.5837	0.5957	0.6399	0.6413	0.6445	20354	12237.0	12308.0	11954	283	354	12441.0	11459	778	982	0.5788	0.5833	0.5955	0.6379	0.6392	0.6451
8	sgd	2	815	2	0.7065716028213501	0.0011442303657531	0.59663	7.33519	7.33721	80602	48521.0	48577.0	48437	84	140	49234.0	46168	2353	3066	0.5788	0.5797	0.5929	0.6401	0.6401	0.6441	20354	12237.0	12238.0	12213	24	25	12404.0	11625	612	779	0.5788	0.579	0.5922	0.6379	0.6378	0.6427
9	sgd	2	4071	0	0.6542141755421956	0.0013351241747538	0.34073	7.33513	7.3306	77438	46601.0	46936.0	45483	1118	1453	47324.0	44134	2467	3190	0.5787	0.5845	0.5939	0.6405	0.6418	0.6451	20354	12237.0	12322.0	11948	289	374	12414.0	11581	656	833	0.5788	0.5843	0.5931	0.6379	0.6392	0.6441
10	sgd	2	4071	1	0.6456532080968221	0.0018736004829406	0.82956	7.33513	7.3401	77440	46594.0	46969.0	45393	1201	1576	47377.0	43953	2641	3424	0.5786	0.5851	0.5949	0.6395	0.6406	0.6445	20354	12237.0	12325.0	11919	318	406	12435.0	11528	709	907	0.5788	0.5847	0.5946	0.6379	0.6383	0.6446
11	sgd	2	4071	2	0.636715833346049	0.0013689955075581	0.83509	7.33515	7.32514	77443	46573.0	46661.0	46407	166	254	47357.0	43995	2578	3362	0.5783	0.5799	0.5945	0.6394	0.6395	0.6443	20354	12237.0	12252.0	12201	36	51	12434.0	11552	685	882	0.5788	0.5798	0.5944	0.6379	0.638	0.6447
12	sgd	2	8142	0	0.6074272632598877	0.0015182137489318	0.65758	7.33511	7.31203	73655	44347.0	44520.0	43150	1197	1370	45033.0	41725	2622	3308	0.5787	0.5816	0.5945	0.6402	0.6396	0.6452	20354	12237.0	12309.0	11905	332	404	12432.0	11509	728	923	0.5788	0.5829	0.5946	0.6379	0.6369	0.6445
13	sgd	2	8142	1	0.6086146434148153	0.0015160004297892	0.82591	7.33509	7.32614	73668	44381.0	44716.0	43232	1149	1484	45093.0	41693	2688	3400	0.579	0.5851	0.5953	0.64	0.6411	0.6447	20354	12237.0	12333.0	11942	295	391	12436.0	11484	753	952	0.5788	0.5849	0.595	0.6379	0.6384	0.6445
14	sgd	2	8142	2	0.6098507046699524	0.0015132904052734	0.81511	7.33511	7.32692	73639	44348.0	44712.0	43151	1197	1561	45058.0	41687	2661	3371	0.5787	0.5854	0.595	0.6398	0.6409	0.6447	20354	12237.0	12339.0	11925	312	414	12432.0	11496	741	936	0.5788	0.5854	0.5947	0.6379	0.6385	0.6447
15	sgd	2	16283	0	0.556461763381958	0.0019752820332845	0.33664	7.33506	7.31229	66676	40148.0	40560.0	38846	1302	1714	40868.0	37221	2927	3647	0.5798	0.5887	0.5982	0.64	0.641	0.6445	20354	12237.0	12385.0	11871	366	514	12449.0	11330	907	1119	0.5788	0.5886	0.5969	0.6379	0.638	0.6442
16	sgd	2	16283	1	0.5488968094189962	0.0019874771436055	0.81827	7.33508	7.31078	66596	40009.0	40341.0	38918	1091	1423	40810.0	36972	3037	3838	0.5771	0.5842	0.5975	0.6383	0.6394	0.6431	20354	12237.0	12359.0	11930	307	429	12463.0	11285	952	1178	0.5788	0.5866	0.5979	0.6379	0.6381	0.6442
17	sgd	2	16283	2	0.5917221705118815	0.0019569635391235	0.80376	7.33508	7.3226	66630	40100.0	40514.0	38876	1224	1638	40792.0	37174	2926	3618	0.579	0.5877	0.5971	0.6394	0.6406	0.6441	20354	12237.0	12367.0	11887	350	480	12453.0	11328	909	1125	0.5788	0.5875	0.5971	0.6379	0.6382	0.6439
0	sgd	3	9	0	0.817994252840678	0.0012704650561014	0.06077	7.26926	7.26942	81403	49631.0	49648.0	49386	245	262	48183.0	44665	4966	3518	0.5893	0.5894	0.564	0.6423	0.6431	0.6429	20354	12376.0	12382.0	12317	59	65	12080.0	11178	1198	902	0.5883	0.5886	0.5666	0.64	0.6407	0.6439
1	sgd	3	9	1	0.8251702030499776	0.0010236342748006	0.82341	7.27091	7.2774	81403	49630.0	49672.0	48354	1276	1318	46637.0	37581	12049	9056	0.5893	0.5913	0.5603	0.6423	0.6409	0.5875	20354	12376.0	12417.0	12065	311	352	11673.0	9384	2992	2289	0.5883	0.5919	0.5617	0.64	0.6392	0.5872
2	sgd	3	9	2	0.8238664189974467	0.0011513670285542	0.77954	7.2702	7.2717	81403	49631.0	49600.0	48550	1081	1050	48295.0	42620	7011	5675	0.5893	0.5898	0.5784	0.6423	0.6404	0.6102	20354	12376.0	12390.0	12109	267	281	12067.0	10626	1750	1441	0.5883	0.59	0.5784	0.64	0.6389	0.6081
3	sgd	3	82	0	0.8217926820119222	0.0020745992660522	0.29631	7.2675	7.26636	81330	49587.0	49594.0	49322	265	272	49740.0	47882	1705	1858	0.5893	0.5893	0.5937	0.6423	0.6432	0.6442	20354	12376.0	12386.0	12316	60	70	12364.0	11936	440	428	0.5883	0.5888	0.5901	0.64	0.6407	0.6435
4	sgd	3	82	1	0.8124984701474508	0.0014641682306925	0.4926	7.2675	7.26242	81330	49589.0	49385.0	48677	912	708	49734.0	47245	2344	2489	0.5893	0.5865	0.5925	0.6424	0.6391	0.6447	20354	12376.0	12332.0	12154	222	178	12413.0	11775	601	638	0.5883	0.5858	0.5916	0.64	0.6367	0.6416
5	sgd	3	82	2	0.7637759367624919	0.0015051960945129	0.41823	7.26767	7.25819	81330	49583.0	49409.0	48703	880	706	49600.0	43834	5749	5766	0.5892	0.587	0.6002	0.6422	0.6383	0.6365	20354	12376.0	12357.0	12191	185	166	12429.0	10964	1412	1465	0.5883	0.5875	0.6014	0.64	0.637	0.6387
6	sgd	3	815	0	0.7589245796203613	0.0016125440597534	0.72201	7.26695	7.27025	80606	49162.0	49229.0	47983	1179	1246	49533.0	47063	2099	2470	0.5894	0.5916	0.5981	0.6424	0.6419	0.6411	20354	12376.0	12413.0	12083	293	330	12469.0	11836	540	633	0.5883	0.5914	0.5969	0.64	0.639	0.6397
7	sgd	3	815	1	0.7614360650380453	0.0015720725059509	0.51659	7.26707	7.27288	80600	49134.0	48831.0	47396	1738	1435	49518.0	46928	2206	2590	0.5892	0.5855	0.5987	0.6421	0.6416	0.646	20354	12376.0	12299.0	11934	442	365	12484.0	11812	564	672	0.5883	0.5845	0.5983	0.64	0.6386	0.6455
8	sgd	3	815	2	0.7611937403678894	0.001562229792277	0.41689	7.26704	7.25577	80602	49118.0	48918.0	48262	856	656	49576.0	46915	2203	2661	0.5889	0.5864	0.5992	0.642	0.639	0.6422	20354	12376.0	12353.0	12171	205	182	12496.0	11805	571	691	0.5883	0.5872	0.5988	0.64	0.637	0.6419
9	sgd	3	4071	0	0.7332153439521789	0.0018810987472534	0.48303	7.26689	7.26069	77442	47256.0	47127.0	46546	710	581	47499.0	45427	1829	2072	0.5896	0.5881	0.5968	0.6431	0.6397	0.6466	20354	12376.0	12358.0	12198	178	160	12453.0	11879	497	574	0.5883	0.5875	0.5961	0.64	0.6365	0.6457
10	sgd	3	4071	1	0.7291736563046773	0.0017858028411865	0.78427	7.2669	7.25439	77444	47238.0	47170.0	46011	1227	1159	47550.0	45399	1839	2151	0.5893	0.5893	0.5974	0.6424	0.6406	0.6454	20354	12376.0	12375.0	12068	308	307	12459.0	11881	495	578	0.5883	0.5892	0.5964	0.64	0.6387	0.6442
11	sgd	3	4071	2	0.7824512322743734	0.001748522122701	0.7257	7.26686	7.26929	77445	47193.0	47040.0	46338	855	702	47478.0	45444	1749	2034	0.5892	0.5869	0.5966	0.6425	0.6395	0.6453	20354	12376.0	12346.0	12145	231	201	12458.0	11902	474	556	0.5883	0.5864	0.5962	0.64	0.6373	0.6444
12	sgd	3	8142	0	0.7445098559061686	0.0020312229792277	0.57001	7.26689	7.28143	73683	44946.0	44833.0	43333	1613	1500	45278.0	43008	1938	2270	0.5894	0.589	0.5984	0.6424	0.6425	0.644	20354	12376.0	12351.0	11928	448	423	12471.0	11834	542	637	0.5883	0.5882	0.5973	0.64	0.6399	0.6423
13	sgd	3	8142	1	0.7456743439038594	0.002738078435262	0.75151	7.26687	7.25043	73650	44944.0	44895.0	44300	644	595	45194.0	43244	1700	1950	0.59	0.59	0.5973	0.6434	0.6407	0.6466	20354	12376.0	12380.0	12213	163	167	12455.0	11897	479	558	0.5883	0.5893	0.5961	0.64	0.6376	0.6448
14	sgd	3	8142	2	0.7464308301607768	0.0021788994471232	0.814	7.26686	7.2521	73668	44993.0	45032.0	44152	841	880	45335.0	43222	1771	2113	0.59	0.5917	0.5989	0.6434	0.6425	0.6451	20354	12376.0	12403.0	12145	231	258	12469.0	11863	513	606	0.5883	0.5908	0.5971	0.64	0.6388	0.6439
15	sgd	3	16283	0	0.679378871122996	0.002467127641042	0.62947	7.26693	7.23899	66718	40628.0	40724.0	39462	1166	1262	40894.0	38709	1919	2185	0.5887	0.5923	0.5976	0.6422	0.64	0.6429	20354	12376.0	12422.0	12029	347	393	12482.0	11797	579	685	0.5883	0.5927	0.5983	0.64	0.637	0.643
16	sgd	3	16283	1	0.6741105079650879	0.0024506251017252	0.38138	7.26689	7.23898	66679	40633.0	40603.0	39861	772	742	40930.0	38743	1890	2187	0.5896	0.5906	0.5988	0.6422	0.6384	0.6445	20354	12376.0	12384.0	12149	227	235	12476.0	11785	591	691	0.5883	0.5903	0.598	0.64	0.6369	0.6431
17	sgd	3	16283	2	0.6741272449493408	0.0026659131050109	0.75858	7.26691	7.24524	66653	40726.0	40839.0	40165	561	674	40951.0	38832	1894	2119	0.5902	0.5931	0.5984	0.6428	0.6433	0.6448	20354	12376.0	12417.0	12201	175	216	12462.0	11793	583	669	0.5883	0.5915	0.5972	0.64	0.64	0.6436
