	solver_type	prot_per_class	num_unlearned_samples	iter	et_retrain	et_unlearn	prot_dev_01	prot_dev_02	prot_dev_12	n_retrain	tr_M0_nAcc	tr_M1_nAcc	tr_retain_corr_M1	tr_lost_preds_M1	tr_imp_corr_M1	tr_M2_nAcc	tr_retain_corr_M2	tr_lost_preds_M2	tr_imp_corr_M2	tr_M0_Bacc	tr_M1_Bacc	tr_M2_Bacc	tr_M0_AUC	tr_M1_AUC	tr_M2_AUC	n_test	te_M0_nAcc	te_M1_nAcc	te_retain_corr_M1	te_lost_preds_M1	te_imp_corr_M1	te_M2_nAcc	te_retain_corr_M2	te_lost_preds_M2	te_imp_corr_M2	te_M0_Bacc	te_M1_Bacc	te_M2_Bacc	te_M0_AUC	te_M1_AUC	te_M2_AUC
13	sgd	1	1171	1	0.1029509743054707	0.000670317808787	0.14829	5.26835	5.21464	10595	8105.0	8147.0	8069	36	78	8166.0	7959	146	207	0.5683	0.5804	0.5972	0.7486	0.749	0.7501	2927	2285.0	2299.0	2273	12	26	2290.0	2237	48	53	0.5643	0.5805	0.592	0.7509	0.7512	0.7555
14	sgd	1	1171	2	0.1010470827420552	0.0006069978078206	0.13727	5.26799	5.21602	10598	8119.0	8158.0	8086	33	72	8167.0	8020	99	147	0.5699	0.5811	0.5907	0.7505	0.7508	0.7532	2927	2285.0	2296.0	2274	11	22	2285.0	2251	34	34	0.5643	0.5778	0.5814	0.7509	0.7511	0.7563
15	sgd	1	2342	0	0.0903633991877237	0.0008073568344116	0.25081	5.26676	5.15095	9602	7357.0	7400.0	7253	104	147	7378.0	7330	27	48	0.5661	0.589	0.5729	0.7472	0.7474	0.7482	2927	2285.0	2295.0	2250	35	45	2285.0	2272	13	13	0.5643	0.5891	0.5689	0.7509	0.7509	0.7548
16	sgd	1	2342	1	0.0928255240122477	0.0007120331128438	0.26927	5.26646	5.16635	9603	7365.0	7421.0	7275	90	146	7384.0	7347	18	37	0.5686	0.5922	0.5727	0.7473	0.7483	0.7488	2927	2285.0	2300.0	2257	28	43	2291.0	2280	5	11	0.5643	0.5892	0.5692	0.7509	0.7519	0.7554
17	sgd	1	2342	2	0.0925195972124735	0.0005788604418436	0.26931	5.26642	5.15621	9569	7316.0	7363.0	7204	112	159	7309.0	7288	28	21	0.5717	0.5958	0.5709	0.7534	0.7541	0.7559	2927	2285.0	2289.0	2243	42	46	2283.0	2276	9	7	0.5643	0.5883	0.5639	0.7509	0.7517	0.7556
0	sgd	2	2	0	0.1337498386700948	0.0004599849383036	1.78058	5.18357	5.21195	11706	9053.0	9053.0	9051	2	2	8988.0	8721	332	267	0.6354	0.6355	0.6431	0.7606	0.7606	0.7621	2927	2285.0	2285.0	2285	0	0	2256.0	2188	97	68	0.636	0.636	0.634	0.7587	0.7586	0.7626
1	sgd	2	2	1	0.1220717867215474	0.000520634651184	0.01032	5.19794	5.19662	11706	9052.0	9052.0	9049	3	3	7320.0	5995	3057	1325	0.6353	0.6357	0.5568	0.7605	0.7605	0.6211	2927	2285.0	2285.0	2285	0	0	1834.0	1501	784	333	0.636	0.636	0.5542	0.7587	0.7587	0.6073
2	sgd	2	2	2	0.1405781547228495	0.0005667249361673	0.00908	5.19408	5.19437	11706	9052.0	9054.0	9050	2	4	8021.0	7253	1799	768	0.6353	0.6359	0.6379	0.7605	0.7605	0.7146	2927	2285.0	2284.0	2284	1	0	2020.0	1828	457	192	0.636	0.6358	0.6464	0.7587	0.7587	0.7231
3	sgd	2	12	0	0.1180052757263183	0.001353379090627	0.00893	5.18812	5.18653	11696	9045.0	9046.0	9042	3	4	8635.0	8226	819	409	0.6353	0.6358	0.6195	0.7606	0.7606	0.7381	2927	2285.0	2285.0	2285	0	0	2211.0	2093	192	118	0.636	0.636	0.6265	0.7587	0.7587	0.7458
4	sgd	2	12	1	0.1261712392171224	0.0008475502332051	1.7808	5.18928	5.2134	11696	9046.0	9045.0	9044	2	1	9024.0	8638	408	386	0.6354	0.6354	0.616	0.7605	0.7605	0.7481	2927	2285.0	2284.0	2284	1	0	2265.0	2162	123	103	0.636	0.6353	0.6005	0.7587	0.7587	0.7361
5	sgd	2	12	2	0.1176955223083496	0.0007352153460184	0.01007	5.19447	5.19422	11696	9044.0	9046.0	9040	4	6	8186.0	7584	1460	602	0.6353	0.6361	0.584	0.7605	0.7604	0.6861	2927	2285.0	2286.0	2285	0	1	2075.0	1932	353	143	0.636	0.6367	0.5841	0.7587	0.7586	0.6899
6	sgd	2	118	0	0.1096616148948669	0.0008723457654317	1.77575	5.18707	5.20308	11590	8963.0	8966.0	8958	5	8	8485.0	7948	1015	537	0.6351	0.6362	0.6564	0.7605	0.7605	0.759	2927	2285.0	2283.0	2282	3	1	2150.0	2017	268	133	0.636	0.6356	0.6585	0.7587	0.7586	0.751
7	sgd	2	118	1	0.1189265807469685	0.0008738001187642	1.77835	5.18336	5.20263	11591	8969.0	8969.0	8962	7	7	8867.0	8516	453	351	0.6355	0.6363	0.6584	0.7609	0.761	0.772	2927	2285.0	2284.0	2283	2	1	2234.0	2142	143	92	0.636	0.6363	0.6517	0.7587	0.7587	0.7676
8	sgd	2	118	2	0.1154254674911499	0.0010312358538309	1.7752	5.18445	5.20833	11590	8962.0	8959.0	8950	12	9	8491.0	7936	1026	555	0.6353	0.6361	0.6474	0.7605	0.7603	0.7459	2927	2285.0	2285.0	2283	2	2	2144.0	2000	285	144	0.636	0.637	0.6416	0.7587	0.7585	0.748
9	sgd	2	586	0	0.1280909975369771	0.0011280417442321	1.77859	5.18271	5.20161	11135	8623.0	8601.0	8569	54	32	8431.0	8130	493	301	0.6381	0.6404	0.6539	0.7618	0.7617	0.7698	2927	2285.0	2279.0	2273	12	6	2225.0	2148	137	77	0.636	0.6377	0.6517	0.7587	0.759	0.7689
10	sgd	2	586	1	0.10564972559611	0.0008619308471679	1.77505	5.18437	5.19579	11142	8613.0	8606.0	8586	27	20	8250.0	7759	854	491	0.6339	0.6358	0.6535	0.76	0.7598	0.7604	2927	2285.0	2287.0	2281	4	6	2167.0	2030	255	137	0.636	0.6395	0.6507	0.7587	0.7586	0.7602
11	sgd	2	586	2	0.1166551192601521	0.0014681498209635	1.77774	5.18312	5.20025	11131	8600.0	8582.0	8543	57	39	8331.0	7888	712	443	0.6347	0.6381	0.6636	0.7595	0.7597	0.7684	2927	2285.0	2277.0	2271	14	6	2183.0	2071	214	112	0.636	0.6372	0.6593	0.7587	0.7591	0.7709
12	sgd	2	1171	0	0.1077511231104532	0.0010740399360656	0.09876	5.18267	5.1679	10584	8185.0	8164.0	8111	74	53	7985.0	7622	563	363	0.6344	0.6395	0.6569	0.76	0.7605	0.7691	2927	2285.0	2274.0	2265	20	9	2208.0	2103	182	105	0.636	0.6381	0.6564	0.7587	0.759	0.7672
13	sgd	2	1171	1	0.0976173321406046	0.0009806553522745	1.77735	5.18351	5.18357	10595	8203.0	8188.0	8145	58	43	7958.0	7536	667	422	0.6344	0.6388	0.6583	0.7586	0.7596	0.7669	2927	2285.0	2278.0	2269	16	9	2197.0	2070	215	127	0.636	0.639	0.6549	0.7587	0.7599	0.768
14	sgd	2	1171	2	0.1031694213549296	0.0008727669715881	1.78095	5.18281	5.1985	10589	8166.0	8152.0	8088	78	64	7950.0	7542	624	408	0.634	0.6407	0.6624	0.759	0.7598	0.7687	2927	2285.0	2276.0	2265	20	11	2204.0	2090	195	114	0.636	0.6395	0.66	0.7587	0.7593	0.7693
15	sgd	2	2342	0	0.1042122364044189	0.0013207991917928	0.16825	5.18285	5.14249	9579	7405.0	7361.0	7279	126	82	7173.0	6810	595	363	0.6327	0.6408	0.6564	0.7604	0.7601	0.7688	2927	2285.0	2269.0	2249	36	20	2203.0	2082	203	121	0.636	0.6425	0.6608	0.7587	0.7593	0.7691
16	sgd	2	2342	1	0.0866289258003234	0.0009805719057718	0.17517	5.18226	5.16312	9575	7397.0	7363.0	7262	135	101	7182.0	6844	553	338	0.6345	0.6455	0.6583	0.7593	0.7601	0.7701	2927	2285.0	2266.0	2245	40	21	2191.0	2084	201	107	0.636	0.6423	0.6576	0.7587	0.7603	0.771
17	sgd	2	2342	2	0.0998479962348938	0.0012985865275065	1.78894	5.18264	5.18041	9591	7414.0	7360.0	7272	142	88	7196.0	6820	594	376	0.6359	0.6438	0.6581	0.7622	0.7618	0.7705	2927	2285.0	2268.0	2247	38	21	2200.0	2075	210	125	0.636	0.6427	0.6581	0.7587	0.7587	0.7688
0	sgd	3	2	0	0.1314103603363037	0.0005980412165323	1.54288	5.11078	5.12988	11706	9016.0	9031.0	9006	10	25	7955.0	7233	1783	722	0.6479	0.6481	0.6505	0.7637	0.7639	0.7273	2927	2269.0	2265.0	2262	7	3	1987.0	1815	454	172	0.647	0.6431	0.6466	0.7626	0.7626	0.7321
1	sgd	3	2	1	0.1299405415852864	0.0006015618642171	1.54358	5.1045	5.12185	11706	9015.0	9012.0	9001	14	11	7297.0	6363	2652	934	0.6478	0.6485	0.6382	0.7636	0.7637	0.7319	2927	2269.0	2266.0	2263	6	3	1839.0	1600	669	239	0.647	0.6473	0.6521	0.7626	0.7629	0.7372
2	sgd	3	2	2	0.1374357342720031	0.000694994131724	1.54485	5.10881	5.12489	11706	9016.0	9020.0	9012	4	8	7963.0	7307	1709	656	0.6479	0.6485	0.6468	0.7635	0.7637	0.7276	2927	2269.0	2268.0	2267	2	1	1941.0	1813	456	128	0.647	0.6467	0.6213	0.7626	0.7627	0.7124
3	sgd	3	12	0	0.1327013174692789	0.0009602348009745	1.49761	5.10787	5.13152	11696	9008.0	9053.0	8977	31	76	6543.0	5102	3906	1441	0.6479	0.6477	0.6173	0.7635	0.7635	0.6872	2927	2269.0	2277.0	2254	15	23	1621.0	1285	984	336	0.647	0.6427	0.6174	0.7626	0.7622	0.6825
4	sgd	3	12	1	0.139194635550181	0.0010297258694966	1.4957	5.10984	5.13482	11696	9011.0	9049.0	8981	30	68	8331.0	7597	1414	734	0.6481	0.6477	0.6097	0.7639	0.7639	0.7205	2927	2269.0	2277.0	2256	13	21	2113.0	1905	364	208	0.647	0.6427	0.6161	0.7626	0.7622	0.7231
5	sgd	3	12	2	0.1360085288683573	0.0009493072827657	0.07811	5.10474	5.10654	11696	9008.0	9041.0	8981	27	60	7595.0	6626	2382	969	0.648	0.6476	0.6559	0.7638	0.7638	0.7269	2927	2269.0	2276.0	2256	13	20	1930.0	1678	591	252	0.647	0.643	0.6744	0.7626	0.7624	0.7411
6	sgd	3	118	0	0.1278786460558573	0.0011987368265787	0.07259	5.10094	5.10093	11590	8929.0	8956.0	8911	18	45	8466.0	8096	833	370	0.648	0.6479	0.6533	0.7639	0.764	0.7571	2927	2269.0	2271.0	2258	11	13	2159.0	2075	194	84	0.647	0.6429	0.6565	0.7626	0.7624	0.7609
7	sgd	3	118	1	0.1359954277674357	0.0026006778081258	1.58572	5.10066	5.12029	11590	8928.0	8967.0	8902	26	65	8733.0	8326	602	407	0.6484	0.6482	0.654	0.7642	0.7641	0.7624	2927	2269.0	2275.0	2255	14	20	2238.0	2126	143	112	0.647	0.6423	0.6606	0.7626	0.7622	0.7643
8	sgd	3	118	2	0.1346243739128113	0.0019234855969746	1.53898	5.10085	5.12083	11591	8926.0	8958.0	8901	25	57	8619.0	8162	764	457	0.6481	0.6478	0.6605	0.7637	0.7637	0.7563	2927	2269.0	2277.0	2256	13	21	2196.0	2065	204	131	0.647	0.6437	0.6737	0.7626	0.7622	0.7617
9	sgd	3	586	0	0.1321883638699849	0.0016731818517049	1.57496	5.10053	5.12004	11135	8591.0	8615.0	8567	24	48	8371.0	8068	523	303	0.6493	0.6496	0.666	0.7642	0.7638	0.7632	2927	2269.0	2274.0	2257	12	17	2195.0	2122	147	73	0.647	0.6441	0.6605	0.7626	0.762	0.7631
10	sgd	3	586	1	0.1373204588890075	0.0016936620076497	1.52562	5.10076	5.11655	11143	8570.0	8569.0	8544	26	25	8205.0	7770	800	435	0.6463	0.6491	0.6704	0.7628	0.7627	0.7629	2927	2269.0	2259.0	2254	15	5	2162.0	2053	216	109	0.647	0.6472	0.6702	0.7626	0.7629	0.7662
11	sgd	3	586	2	0.126491359869639	0.0011253754297892	1.57702	5.10136	5.11597	11140	8577.0	8611.0	8558	19	53	8425.0	8138	439	287	0.6477	0.6489	0.6548	0.7624	0.7626	0.7642	2927	2269.0	2275.0	2257	12	18	2215.0	2141	128	74	0.647	0.6443	0.6514	0.7626	0.7625	0.7567
12	sgd	3	1171	0	0.1234738945960998	0.0015267888704935	1.53524	5.10033	5.10897	10594	8158.0	8152.0	8103	55	49	7906.0	7534	624	372	0.6465	0.652	0.667	0.7626	0.7628	0.7652	2927	2269.0	2257.0	2249	20	8	2180.0	2071	198	109	0.647	0.6483	0.6692	0.7626	0.7634	0.7659
13	sgd	3	1171	1	0.1325671633084615	0.0023483554522196	0.08926	5.10124	5.09651	10597	8153.0	8164.0	8132	21	32	7954.0	7654	499	300	0.6476	0.6511	0.6597	0.7636	0.7638	0.7606	2927	2269.0	2262.0	2257	12	5	2203.0	2117	152	86	0.647	0.6464	0.6638	0.7626	0.7625	0.763
14	sgd	3	1171	2	0.128749140103658	0.0012181361516316	1.51744	5.10072	5.10574	10591	8141.0	8121.0	8089	52	32	7793.0	7374	767	419	0.6484	0.6509	0.6633	0.7658	0.7646	0.7587	2927	2269.0	2252.0	2245	24	7	2153.0	2045	224	108	0.647	0.6467	0.6591	0.7626	0.7619	0.756
15	sgd	3	2342	0	0.1104737838109334	0.0012770255406697	1.4975	5.10011	5.10081	9603	7406.0	7402.0	7360	46	42	7212.0	6927	479	285	0.6523	0.6576	0.6687	0.7671	0.7664	0.7651	2927	2269.0	2255.0	2247	22	8	2179.0	2097	172	82	0.647	0.6478	0.6569	0.7626	0.7614	0.7598
16	sgd	3	2342	1	0.1287778417269388	0.0035436908404032	0.73657	5.10057	5.08755	9595	7379.0	7383.0	7348	31	35	7156.0	6855	524	301	0.6455	0.6492	0.6593	0.763	0.7632	0.7625	2927	2269.0	2259.0	2251	18	8	2194.0	2095	174	99	0.647	0.6472	0.6638	0.7626	0.7623	0.7633
17	sgd	3	2342	2	0.1054753581682841	0.0013177673021952	1.21967	5.10037	5.09408	9589	7351.0	7340.0	7273	78	67	7110.0	6772	579	338	0.6446	0.6525	0.6618	0.7619	0.7616	0.7619	2927	2269.0	2250.0	2236	33	14	2175.0	2070	199	105	0.647	0.6497	0.6645	0.7626	0.7627	0.7612
